Animal_ID,Sex,Age2,LocalTime,KPH,Sn,AGL0,VerticalRate,abs_angle,absVR
106,F,Fledgling,7/30/19 9:38,53.89,14.61,17.73,0.06,0.3,0.06
106,F,Fledgling,7/30/19 9:39,43.29,13.3,26.25,1.41,0.4,1.41
106,F,Fledgling,7/30/19 9:39,38.79,10.73,27.32,0.21,0.1,0.21
106,F,Fledgling,7/30/19 9:39,48.15,12.28,21.58,-0.95,0.52,0.95
106,F,Fledgling,7/30/19 9:39,48.17,13.18,23.43,0.37,0.23,0.37
106,F,Fledgling,7/30/19 9:39,37.87,12.64,22.84,-0.09,1.21,0.09
106,F,Fledgling,7/30/19 9:39,39.28,10.8,20.55,-0.45,0.53,0.45
106,F,Fledgling,7/30/19 9:39,31.65,9.4,23.06,0.41,0.23,0.41
106,F,Fledgling,7/30/19 9:39,29.42,7.72,23.96,0.17,1.06,0.17
106,F,Fledgling,7/30/19 9:39,46.89,10.74,14.8,-1.52,0.55,1.52
106,F,Fledgling,7/30/19 9:39,43.15,12.51,20.22,1.08,0.16,1.08
106,F,Fledgling,7/30/19 9:39,46.11,13.25,14.7,-0.91,1.31,0.91
106,F,Fledgling,7/30/19 9:54,28.59,8.8,24.08,0.53,0.02,0.53
106,F,Fledgling,7/30/19 9:54,39.16,10.02,21.7,-0.39,0.77,0.39
106,F,Fledgling,7/30/19 9:54,49.11,11.93,17.87,-0.76,0.07,0.76
106,F,Fledgling,7/30/19 9:54,50.37,13.88,16.11,-0.29,0.41,0.29
106,F,Fledgling,7/30/19 9:55,41.02,12.27,21.11,0.99,0.03,0.99
106,F,Fledgling,7/30/19 9:55,42.63,11.23,20.02,-0.18,0.04,0.18
106,F,Fledgling,7/30/19 9:55,40.18,12.78,24.33,0.86,1.57,0.86
106,F,Fledgling,7/30/19 9:55,32,3.99,25.03,0.11,2.99,0.11
106,F,Fledgling,7/30/19 9:55,42.89,9.8,27.47,0.48,1.33,0.48
106,F,Fledgling,7/30/19 9:55,30.57,10.11,32.63,1.03,2.85,1.03
106,F,Fledgling,7/30/19 9:55,34.48,5.29,31.52,-0.22,2.49,0.22
106,F,Fledgling,7/30/19 9:55,41.92,10.68,35.45,0.78,2.31,0.78
106,F,Fledgling,7/30/19 9:55,31.44,4.37,33.69,-0.29,2.88,0.29
106,F,Fledgling,7/30/19 9:55,41.07,8.63,36.45,0.55,1.64,0.55
106,F,Fledgling,7/30/19 9:55,43.89,10.43,37.75,0.21,0.05,0.21
106,F,Fledgling,7/30/19 9:56,41.89,7.83,40.39,0.52,2.58,0.52
106,F,Fledgling,7/30/19 9:56,25.96,6.25,47.37,1.39,2.67,1.39
106,F,Fledgling,7/30/19 9:56,38.87,6.79,49.37,0.4,2.3,0.4
106,F,Fledgling,7/30/19 9:56,27.37,7.16,52.59,0.64,2.89,0.64
106,F,Fledgling,7/30/19 9:56,41.83,6.88,48.37,-0.7,1.87,0.7
106,F,Fledgling,7/30/19 9:56,37.91,10.78,46.34,-0.4,2.16,0.4
106,F,Fledgling,7/30/19 9:56,30.52,5.08,47.22,0.14,2.01,0.14
106,F,Fledgling,7/30/19 9:56,38.85,9.51,49.86,0.52,0.000750065,0.52
106,F,Fledgling,7/30/19 9:56,40.78,12.39,46.52,-0.55,0.47,0.55
106,F,Fledgling,7/30/19 9:56,59.63,12.4,38.83,-1.28,0.09,1.28
106,F,Fledgling,7/30/19 9:56,51.85,16.02,33.53,-1.05,0.61,1.05
106,F,Fledgling,7/30/19 9:57,38.39,11.5,35.26,0.28,0.04,0.28
106,F,Fledgling,7/30/19 9:57,40.16,11.22,30.67,-0.91,0.2,0.91
106,F,Fledgling,7/30/19 9:57,34.35,11.19,30.95,0.04,3.1,0.04
106,F,Fledgling,7/30/19 9:57,37.07,4.08,30.95,0,2.26,0
106,F,Fledgling,7/30/19 9:57,29.44,8.59,27.48,-0.57,2.3,0.57
106,F,Fledgling,7/30/19 9:57,26.83,8.16,19.74,-1.54,0.26,1.54
106,F,Fledgling,7/30/19 12:36,33.22,6,435.24,0.15,1.94,0.15
106,F,Fledgling,7/30/19 12:36,44.15,11.09,437.74,0.41,1.41,0.41
106,F,Fledgling,7/30/19 12:36,31.81,8.92,442.78,1,2.1,1
106,F,Fledgling,7/30/19 12:36,27.81,5.57,444.76,0.39,2.04,0.39
106,F,Fledgling,7/30/19 12:36,43.24,10.35,442.46,-0.38,0.14,0.38
106,F,Fledgling,7/30/19 12:36,36.92,10.16,445.76,0.55,1.09,0.55
106,F,Fledgling,7/30/19 12:36,38.31,9.9,441.17,-0.91,0.2,0.91
106,F,Fledgling,7/30/19 12:37,58.13,13.35,424.94,-2.7,0.43,2.7
106,F,Fledgling,7/30/19 12:37,54.33,15.65,424.73,-0.04,0.07,0.04
106,F,Fledgling,7/30/19 12:37,65.46,16.68,404.71,-4,0.08,4
106,F,Fledgling,7/30/19 12:37,57.41,18.5,392.2,-2.08,0.51,2.08
106,F,Fledgling,7/30/19 12:37,39.81,12.95,397.21,1,0.76,1
106,F,Fledgling,7/30/19 12:37,29.5,8.26,400.69,0.69,1.13,0.69
106,F,Fledgling,7/30/19 12:37,26.81,7,403.36,0.53,2.77,0.53
106,F,Fledgling,7/30/19 12:37,54.94,9.92,398.21,-0.85,0.94,0.85
106,F,Fledgling,7/30/19 12:37,41.85,13.14,399.27,0.21,1.04,0.21
106,F,Fledgling,7/30/19 12:37,33.05,9.6,398.71,-0.11,0.85,0.11
106,F,Fledgling,7/30/19 12:37,34.16,9.4,397.47,-0.2,0.44,0.2
106,F,Fledgling,7/30/19 12:38,35.89,9.83,397.77,0.05,0.21,0.05
106,F,Fledgling,7/30/19 12:38,37.33,10.31,402.56,0.79,1.22,0.79
106,F,Fledgling,7/30/19 12:38,47.09,9.71,400.93,-0.32,1.85,0.32
106,F,Fledgling,7/30/19 12:38,40.63,11.3,398.06,-0.57,1.84,0.57
106,F,Fledgling,7/30/19 12:38,29.02,5.75,403.86,0.96,3,0.96
106,F,Fledgling,7/30/19 12:38,46.41,9.83,400.66,-0.53,1.61,0.53
106,F,Fledgling,7/30/19 12:38,32.03,10.34,404.57,0.78,3.12,0.78
106,F,Fledgling,7/30/19 12:38,37.48,3.86,406.15,0.26,2.52,0.26
106,F,Fledgling,7/30/19 12:38,39.68,9.36,406.42,0.05,1.98,0.05
106,F,Fledgling,7/30/19 12:38,29.53,5.64,407.57,0.23,2.48,0.23
106,F,Fledgling,7/30/19 12:38,40.65,8.1,408.19,0.1,1.79,0.1
106,F,Fledgling,7/30/19 12:39,46.48,12.24,402.82,-1.07,1.34,1.07
106,F,Fledgling,7/30/19 12:39,29.07,8.82,403.46,0.12,1.41,0.12
106,F,Fledgling,7/30/19 12:39,27,7.63,408.04,0.76,2.32,0.76
106,F,Fledgling,7/30/19 12:39,42.07,7.27,406.93,-0.18,1.57,0.18
106,F,Fledgling,7/30/19 12:39,38.65,10.66,406.87,-0.01,1.5,0.01
106,F,Fledgling,7/30/19 12:39,26.35,8.01,408.6,0.28,2.44,0.28
106,F,Fledgling,7/30/19 12:39,37.26,4.8,409.46,0.14,1.88,0.14
106,F,Fledgling,7/30/19 12:39,46.61,12.65,408.23,-0.24,1.48,0.24
106,F,Fledgling,7/30/19 12:39,32.63,7.74,400.57,-1.27,1.57,1.27
106,F,Fledgling,7/30/19 12:39,31.72,9.4,401.97,0.27,0.36,0.27
106,F,Fledgling,7/30/19 12:39,33.26,8.35,399.19,-0.55,0.41,0.55
106,F,Fledgling,7/30/19 12:40,45.81,11.26,384.59,-2.43,0.05,2.43
106,F,Fledgling,7/30/19 12:40,62.59,15.91,364.15,-4.08,0.03,4.08
106,F,Fledgling,7/30/19 12:40,53.57,15.95,359.46,-0.93,0.24,0.93
106,F,Fledgling,7/30/19 12:40,49.11,13.77,347.86,-1.93,0.58,1.93
106,F,Fledgling,7/30/19 12:40,46.07,13.26,340.78,-1.41,0.24,1.41
106,F,Fledgling,7/30/19 12:40,46.39,12.45,331.1,-1.93,0.15,1.93
106,F,Fledgling,7/30/19 12:40,42.33,12.14,324.62,-1.07,0.04,1.07
106,F,Fledgling,7/30/19 12:40,46.22,11.65,314.74,-1.97,0.03,1.97
106,F,Fledgling,7/30/19 12:40,53.37,14.21,297.78,-2.82,0.2,2.82
106,F,Fledgling,7/30/19 12:40,55.2,14.87,288.62,-1.52,0.21,1.52
106,F,Fledgling,7/30/19 12:40,33.52,11.81,298.64,2,1.38,2
106,F,Fledgling,7/30/19 12:41,39,7.66,301.85,0.53,1.99,0.53
106,F,Fledgling,7/30/19 12:41,29.15,8.19,309.3,1.24,2.62,1.24
106,F,Fledgling,7/30/19 12:41,31.13,5.84,315.64,1.26,2.19,1.26
106,F,Fledgling,7/30/19 12:41,37.33,8.15,317.42,0.35,1.9,0.35
106,F,Fledgling,7/30/19 12:41,29.22,6.8,319.62,0.43,2.77,0.43
106,F,Fledgling,7/30/19 12:41,30.76,7.44,326.42,1.36,2.06,1.36
106,F,Fledgling,7/30/19 12:41,36.78,8.38,331.73,0.88,2.11,0.88
106,F,Fledgling,7/30/19 12:41,28.4,6.66,339.62,1.57,2.6,1.57
106,F,Fledgling,7/30/19 12:41,33.29,7.42,343.73,0.82,1.92,0.82
106,F,Fledgling,7/30/19 12:41,39.65,8.95,350.76,1.17,1.95,1.17
106,F,Fledgling,7/30/19 12:41,25.26,6.65,357.3,1.3,2.64,1.3
106,F,Fledgling,7/30/19 12:42,37.28,6.31,367.46,1.69,1.88,1.69
106,F,Fledgling,7/30/19 12:42,36.02,9.03,374.45,1.39,2.19,1.39
106,F,Fledgling,7/30/19 12:42,29.28,7.33,379.38,0.98,2.09,0.98
106,F,Fledgling,7/30/19 12:42,41.44,7.61,386.52,1.18,1.6,1.18
106,F,Fledgling,7/30/19 12:42,38.35,9.9,399.99,2.69,2.14,2.69
106,F,Fledgling,7/30/19 12:42,23.89,6.5,408.45,1.69,2.45,1.69
106,F,Fledgling,7/30/19 12:42,37.94,6.93,421.07,2.1,1.63,2.1
106,F,Fledgling,7/30/19 12:42,39.26,10,436.67,3.12,2.25,3.12
106,F,Fledgling,7/30/19 12:42,21.94,6.22,450.99,2.86,3.11,2.86
106,F,Fledgling,7/30/19 12:42,43.17,8.14,467.67,2.77,1.55,2.77
106,F,Fledgling,7/30/19 12:42,32.81,9.27,481.18,2.7,2.52,2.7
106,F,Fledgling,7/30/19 12:43,29.94,4.75,500.8,3.26,2.79,3.26
106,F,Fledgling,7/30/19 12:43,44.68,10.54,517.29,2.74,1.85,2.74
106,F,Fledgling,7/30/19 12:43,24.16,6.49,531.04,2.74,3.08,2.74
106,F,Fledgling,7/30/19 12:43,41.85,5.53,549.29,3.04,2,3.04
106,F,Fledgling,7/30/19 12:43,35.22,9.89,569.35,3.34,2.49,3.34
106,F,Fledgling,7/30/19 12:43,22.98,5.75,583.35,2.79,2.58,2.79
106,F,Fledgling,7/30/19 12:43,50.72,7.62,601.48,3.02,1.78,3.02
106,F,Fledgling,7/30/19 12:43,26.72,9.83,627.19,4.28,2.77,4.28
106,F,Fledgling,7/30/19 12:43,33.11,4.45,637.17,1.99,2.16,1.99
106,F,Fledgling,7/30/19 12:43,45.09,10.73,655.21,3,1.65,3
106,F,Fledgling,7/30/19 12:43,27.35,9.61,670.36,2.52,2.31,2.52
106,F,Fledgling,7/30/19 12:44,27.74,6.14,683.11,2.55,2.17,2.55
106,F,Fledgling,7/30/19 12:44,49.61,9.62,695.42,2.05,1.81,2.05
106,F,Fledgling,7/30/19 12:44,33.13,11.09,712.18,3.35,1.56,3.35
106,F,Fledgling,7/30/19 12:44,23.09,5.81,725.18,2.6,2.53,2.6
106,F,Fledgling,7/30/19 12:44,45.87,9.96,738.37,2.19,1.35,2.19
106,F,Fledgling,7/30/19 12:44,47.68,11.43,746.71,1.66,1.51,1.66
106,F,Fledgling,7/30/19 12:44,26.4,8.78,756.79,2.01,2.35,2.01
106,F,Fledgling,7/30/19 12:44,39.15,6.64,770.95,2.35,1.2,2.35
106,F,Fledgling,7/30/19 12:44,47.22,12.2,781.55,2.11,1.14,2.11
106,F,Fledgling,7/30/19 12:44,51.63,13.17,788.73,1.43,1.3,1.43
106,F,Fledgling,7/30/19 12:44,33,7.77,799.89,1.85,2.4,1.85
106,F,Fledgling,7/30/19 12:45,45.39,8.75,807.38,1.49,0.88,1.49
106,F,Fledgling,7/30/19 12:45,45.85,13.27,817.23,1.96,0.42,1.96
106,F,Fledgling,7/30/19 12:45,46.8,12.83,828.17,2.18,0.44,2.18
106,F,Fledgling,7/30/19 12:45,49.41,13.4,833.71,0.92,1.06,0.92
106,F,Fledgling,7/30/19 12:45,45.35,12.95,842.73,1.8,0.82,1.8
106,F,Fledgling,7/30/19 12:45,31.44,10.68,841.05,-0.33,2.11,0.33
106,F,Fledgling,7/30/19 12:45,32.66,7.96,848.27,1.2,0.14,1.2
106,F,Fledgling,7/30/19 12:45,23.74,6.31,859.47,2.24,2.46,2.24
106,F,Fledgling,7/30/19 12:45,52.37,9.97,861.78,0.46,1.51,0.46
106,F,Fledgling,7/30/19 12:45,41.35,12.14,872.38,1.76,1.83,1.76
106,F,Fledgling,7/30/19 12:45,26.03,7.31,878.73,1.26,1.7,1.26
106,F,Fledgling,7/30/19 12:46,36.55,6.43,886.27,1.25,1.33,1.25
106,F,Fledgling,7/30/19 12:46,47.68,11,889.38,0.51,1.74,0.51
106,F,Fledgling,7/30/19 12:46,40.76,11.29,897.72,1.66,1.47,1.66
106,F,Fledgling,7/30/19 12:46,30.35,7.77,907.38,1.6,1.85,1.6
106,F,Fledgling,7/30/19 12:46,37.79,6.04,918.05,1.77,2.02,1.77
106,F,Fledgling,7/30/19 12:46,46.68,12.07,925.72,1.53,1.52,1.53
106,F,Fledgling,7/30/19 12:46,35.39,10.88,930.53,0.8,1.69,0.8
106,F,Fledgling,7/30/19 12:46,24.53,6.95,943.45,2.15,2.14,2.15
106,F,Fledgling,7/30/19 12:46,49.15,8.14,945.53,0.41,1.59,0.41
106,F,Fledgling,7/30/19 12:46,43.02,12.8,952.2,1.11,1.33,1.11
106,F,Fledgling,7/30/19 12:46,38.41,10.81,951.66,-0.1,0.57,0.1
106,F,Fledgling,7/30/19 12:47,61.96,12.38,940.04,-2.32,0.27,2.32
106,F,Fledgling,7/30/19 12:47,62.17,16.82,936.29,-0.62,0.21,0.62
106,F,Fledgling,7/30/19 12:47,42.48,13.69,948.29,2.4,0.39,2.4
106,F,Fledgling,7/30/19 12:47,49.39,11.66,948.13,-0.03,0.19,0.03
106,F,Fledgling,7/30/19 12:47,67.22,16.84,938.36,-1.62,0.21,1.62
106,F,Fledgling,7/30/19 12:47,57.93,17.97,932.02,-1.05,0.02,1.05
106,F,Fledgling,7/30/19 12:47,64.94,18.69,923.52,-1.7,0.1,1.7
106,F,Fledgling,7/30/19 12:47,62.44,18.57,915.32,-1.63,0.01,1.63
106,F,Fledgling,7/30/19 12:47,64.24,18.33,894.88,-3.4,0.12,3.4
106,F,Fledgling,7/30/19 12:47,61.61,17.46,885.84,-1.8,0.43,1.8
106,F,Fledgling,7/30/19 12:47,73.26,17.27,873.61,-2.44,0.55,2.44
106,F,Fledgling,7/30/19 12:48,67.13,18.84,871.91,-0.28,0.16,0.28
106,F,Fledgling,7/30/19 12:48,53.85,16.65,880.04,1.62,0.13,1.62
106,F,Fledgling,7/30/19 12:48,44.65,13.07,885.74,1.14,1.97,1.14
106,F,Fledgling,7/30/19 12:48,30.79,6.46,889.94,0.69,1.85,0.69
106,F,Fledgling,7/30/19 12:48,42.02,10.32,888.92,-0.2,0.8,0.2
106,F,Fledgling,7/30/19 12:48,44.76,12.02,897.36,1.68,1.1,1.68
106,F,Fledgling,7/30/19 12:48,46.24,12.1,905.38,1.33,0.72,1.33
106,F,Fledgling,7/30/19 12:48,41.63,12.64,903.15,-0.44,1.37,0.44
106,F,Fledgling,7/30/19 12:48,35.89,9.79,898.16,-0.99,1.96,0.99
106,F,Fledgling,7/30/19 12:48,46.7,10.38,896.27,-0.31,0.89,0.31
106,F,Fledgling,7/30/19 12:48,44.48,13.53,903.52,1.44,0.54,1.44
106,F,Fledgling,7/30/19 12:48,33.35,9.89,906.75,0.64,1.68,0.64
106,F,Fledgling,7/30/19 12:49,32.89,6.94,913.82,1.17,1.95,1.17
106,F,Fledgling,7/30/19 12:49,41.89,9.8,915.52,0.33,1.12,0.33
106,F,Fledgling,7/30/19 12:49,46.22,12.5,917.54,0.4,1.13,0.4
106,F,Fledgling,7/30/19 12:49,43.18,12.2,923.58,1,0.8,1
106,F,Fledgling,7/30/19 12:49,27.74,8.38,928.7,1.02,2.3,1.02
106,F,Fledgling,7/30/19 12:49,40.42,8.58,929.69,0.19,1.06,0.19
106,F,Fledgling,7/30/19 12:49,45.37,11.66,932.57,0.57,0.3,0.57
106,F,Fledgling,7/30/19 12:49,41.13,12.36,932.44,-0.02,1.06,0.02
106,F,Fledgling,7/30/19 12:49,36.41,9.67,931.29,-0.19,0.2,0.19
106,F,Fledgling,7/30/19 12:49,57.13,12.66,920.42,-1.81,0.2,1.81
106,F,Fledgling,7/30/19 12:49,57.98,16.85,919.14,-0.25,0.09,0.25
106,F,Fledgling,7/30/19 12:50,70.83,17.34,904.11,-2.5,0.09,2.5
106,F,Fledgling,7/30/19 12:50,74.89,20.64,888.64,-2.57,0.15,2.57
106,F,Fledgling,7/30/19 12:50,75.09,21.49,873.54,-3.02,0.01,3.02
106,F,Fledgling,7/30/19 12:50,78.22,20.48,857.23,-2.71,0.09,2.71
106,F,Fledgling,7/30/19 12:50,69.52,19.37,846.07,-2.23,0.18,2.23
106,F,Fledgling,7/30/19 12:50,69.39,20.37,838.41,-1.53,0.2,1.53
106,F,Fledgling,7/30/19 12:50,66.83,19.1,830.91,-1.25,0.26,1.25
106,F,Fledgling,7/30/19 12:50,65.69,18.63,815.74,-2.52,0.4,2.52
106,F,Fledgling,7/30/19 12:50,56.81,16.93,802.48,-2.65,0.28,2.65
106,F,Fledgling,7/30/19 12:50,61.22,16.45,791.04,-1.9,0.21,1.9
106,F,Fledgling,7/30/19 12:51,65.24,16.8,776.86,-2.36,0.38,2.36
106,F,Fledgling,7/30/19 12:51,59.57,17.01,768.45,-1.68,0.02,1.68
106,F,Fledgling,7/30/19 12:51,60.91,18.44,755.93,-2.5,0.32,2.5
106,F,Fledgling,7/30/19 12:51,63.69,17.46,738.03,-2.98,0.38,2.98
106,F,Fledgling,7/30/19 12:51,66.3,18.17,726.7,-2.26,0.09,2.26
106,F,Fledgling,7/30/19 12:51,60.94,17.92,720.71,-1.19,0.4,1.19
106,F,Fledgling,7/30/19 12:51,58.93,16.01,712.65,-1.34,0.13,1.34
106,F,Fledgling,7/30/19 12:51,62.63,16.23,703.4,-1.54,0.17,1.54
106,F,Fledgling,7/30/19 12:51,61.56,18.07,688.76,-2.92,0.17,2.92
106,F,Fledgling,7/30/19 12:51,59.93,16.58,677.57,-2.23,0.13,2.23
106,F,Fledgling,7/30/19 12:51,68.39,17.7,660.08,-2.91,0.34,2.91
106,F,Fledgling,7/30/19 12:51,51.31,16.26,659.19,-0.17,0.39,0.17
106,F,Fledgling,7/30/19 12:52,38.2,12.19,659.73,0.1,0.97,0.1
106,F,Fledgling,7/30/19 12:52,36.59,10.17,660.32,0.09,0.18,0.09
106,F,Fledgling,7/30/19 12:52,41.74,10.02,654.91,-1.08,0.8,1.08
106,F,Fledgling,7/30/19 12:52,50,13.15,649.57,-1.06,0.23,1.06
106,F,Fledgling,7/30/19 12:52,45.44,12.95,642.07,-1.24,0.23,1.24
106,F,Fledgling,7/30/19 12:52,62.78,15.5,627.42,-2.92,0.06,2.92
106,F,Fledgling,7/30/19 12:52,70.8,19.15,604.36,-4.61,0.05,4.61
106,F,Fledgling,7/30/19 12:52,80.08,19.79,579.32,-5,0.17,5
106,F,Fledgling,7/30/19 12:52,79.41,20.38,550.85,-4.74,0.06,4.74
106,F,Fledgling,7/30/19 12:52,69.35,19.66,535.03,-3.16,0.01,3.16
106,F,Fledgling,7/30/19 12:52,65.87,18.24,517.17,-2.97,0.28,2.97
106,F,Fledgling,7/30/19 12:53,59.09,18.69,509.24,-1.58,0.22,1.58
106,F,Fledgling,7/30/19 12:53,53.22,15.5,502.29,-1.38,0.19,1.38
106,F,Fledgling,7/30/19 12:53,37.57,11.5,497.13,-0.86,0.53,0.86
106,F,Fledgling,7/30/19 12:53,57.24,13.05,493.87,-0.54,0.56,0.54
106,F,Fledgling,7/30/19 12:53,57.91,15.82,495.08,0.24,0.08,0.24
106,F,Fledgling,7/30/19 12:53,67.06,17.99,475.85,-3.2,0.39,3.2
106,F,Fledgling,7/30/19 12:53,61.22,17.59,463.1,-2.12,0.03,2.12
106,F,Fledgling,7/30/19 12:53,55.48,15.46,462.41,-0.13,0.3,0.13
106,F,Fledgling,7/30/19 12:53,59.33,16.79,453.78,-1.43,0.03,1.43
106,F,Fledgling,7/30/19 12:53,56.46,16.35,450.91,-0.47,0.43,0.47
106,F,Fledgling,7/30/19 12:53,65.02,15.91,440.28,-2.12,0.02,2.12
106,F,Fledgling,7/30/19 12:54,55.26,16.38,439.82,-0.07,0.55,0.07
106,F,Fledgling,7/30/19 12:54,35.76,12.58,452.23,2.06,2.1,2.06
106,F,Fledgling,7/30/19 12:54,34.05,8.86,462.9,2.13,2.38,2.13
106,F,Fledgling,7/30/19 12:54,33.66,6.05,474.45,1.92,1.99,1.92
106,F,Fledgling,7/30/19 12:54,38.5,9.16,478.51,0.67,1.53,0.67
106,F,Fledgling,7/30/19 12:54,34.7,9.27,485.14,1.32,1.94,1.32
106,F,Fledgling,7/30/19 12:54,31.65,6.41,492.9,1.29,2.26,1.29
106,F,Fledgling,7/30/19 12:54,41.46,9.94,495.51,0.43,1.01,0.43
106,F,Fledgling,7/30/19 12:54,35.78,9.23,504.03,1.7,2.19,1.7
106,F,Fledgling,7/30/19 12:54,31.81,7.19,513.14,1.51,2.09,1.51
106,F,Fledgling,7/30/19 12:55,35.31,8.85,516.51,0.67,1.14,0.67
106,F,Fledgling,7/30/19 12:55,33.24,8.4,527.88,2.27,2.39,2.27
106,F,Fledgling,7/30/19 12:55,33.33,5.67,537.96,1.67,2.24,1.67
106,F,Fledgling,7/30/19 12:55,29.87,7.14,548.95,2.19,1.86,2.19
106,F,Fledgling,7/30/19 12:55,39.83,7.94,553.88,0.98,1.67,0.98
106,F,Fledgling,7/30/19 12:55,32.7,7.47,564.03,1.69,2.29,1.69
106,F,Fledgling,7/30/19 12:55,34.11,6.91,571.96,1.32,1.85,1.32
106,F,Fledgling,7/30/19 12:55,44.26,8.99,576.88,0.98,1.49,0.98
106,F,Fledgling,7/30/19 12:55,33.78,10.46,584.98,1.34,2.06,1.34
106,F,Fledgling,7/30/19 12:55,31.33,5.68,594.15,1.52,2.43,1.52
106,F,Fledgling,7/30/19 12:55,39.78,8.98,599.81,1.13,1.5,1.13
106,F,Fledgling,7/30/19 12:56,40.24,11.68,610.65,1.8,1.27,1.8
106,F,Fledgling,7/30/19 12:56,33.39,9,620.25,1.91,2.13,1.91
106,F,Fledgling,7/30/19 12:56,30.5,6.85,633.18,2.15,2.13,2.15
106,F,Fledgling,7/30/19 12:56,38.07,8.64,643.65,1.74,1.71,1.74
106,F,Fledgling,7/30/19 12:56,33.5,8.14,652.25,1.71,2.22,1.71
106,F,Fledgling,7/30/19 12:56,32.63,6.21,665.11,2.14,1.96,2.14
106,F,Fledgling,7/30/19 12:56,41.55,9.27,672.65,1.5,1.68,1.5
106,F,Fledgling,7/30/19 12:56,38.41,9.4,684.23,1.93,1.37,1.93
106,F,Fledgling,7/30/19 12:56,30.78,9.49,693.59,1.56,0.15,1.56
106,F,Fledgling,7/30/19 12:56,37.48,8.4,699.62,1.2,1.33,1.2
106,F,Fledgling,7/30/19 12:56,50.28,11.24,700.87,0.2,1.42,0.2
106,F,Fledgling,7/30/19 12:57,37.04,11.57,710.07,1.53,2.19,1.53
106,F,Fledgling,7/30/19 12:57,41.59,9.86,711.79,0.34,1.4,0.34
106,F,Fledgling,7/30/19 12:57,33.52,9.46,723.87,2.01,1.62,2.01
106,F,Fledgling,7/30/19 12:57,52.15,12.07,725.09,0.24,0.93,0.24
106,F,Fledgling,7/30/19 12:57,36.2,13.41,733.27,1.63,1.87,1.63
106,F,Fledgling,7/30/19 12:57,33.24,7.85,741.07,1.29,1.51,1.29
106,F,Fledgling,7/30/19 12:57,36.96,8.61,752.01,2.18,1.7,2.18
106,F,Fledgling,7/30/19 12:57,46.7,12.29,758.25,1.24,1.07,1.24
106,F,Fledgling,7/30/19 12:57,37.87,11.03,764.52,1.25,1.56,1.25
106,F,Fledgling,7/30/19 12:57,28.37,8.85,775.14,1.76,1.33,1.76
106,F,Fledgling,7/30/19 12:57,31.29,6.08,783.15,1.6,2.22,1.6
106,F,Fledgling,7/30/19 12:58,42.44,10.03,794.52,1.89,1.44,1.89
106,F,Fledgling,7/30/19 12:58,36.94,10.03,800.23,0.95,1.52,0.95
106,F,Fledgling,7/30/19 12:58,29.29,7.87,810.09,1.97,2.4,1.97
106,F,Fledgling,7/30/19 12:58,40.81,6.85,820.27,1.69,1.74,1.69
106,F,Fledgling,7/30/19 12:58,34.13,10.4,830.25,1.66,1.52,1.66
106,F,Fledgling,7/30/19 12:58,33.41,8.71,835.17,0.98,1.74,0.98
106,F,Fledgling,7/30/19 12:58,28.79,7.98,847.09,1.98,2.03,1.98
106,F,Fledgling,7/30/19 12:58,40.46,8.85,857.25,1.69,1.42,1.69
106,F,Fledgling,7/30/19 12:58,36.83,9.61,864.18,1.38,1.58,1.38
106,F,Fledgling,7/30/19 12:58,31.02,8.76,873.95,1.62,1.89,1.62
106,F,Fledgling,7/30/19 12:59,36.24,7.01,879.11,0.85,1.65,0.85
106,F,Fledgling,7/30/19 12:59,45.57,11.25,885.37,1.25,0.5,1.25
106,F,Fledgling,7/30/19 12:59,40.18,12.01,894.2,1.47,1.32,1.47
106,F,Fledgling,7/30/19 12:59,32.92,8.47,898.87,0.93,1.97,0.93
106,F,Fledgling,7/30/19 12:59,30.35,8.52,903.11,0.84,1.22,0.84
106,F,Fledgling,7/30/19 12:59,37.2,8.79,908.4,0.88,1.4,0.88
106,F,Fledgling,7/30/19 12:59,44.22,11.33,913.4,0.83,1.03,0.83
106,F,Fledgling,7/30/19 12:59,37.05,11.09,915.17,0.35,1.52,0.35
106,F,Fledgling,7/30/19 12:59,33.31,8.27,917.91,0.45,1.6,0.45
106,F,Fledgling,7/30/19 12:59,39.94,10.28,920.2,0.45,0.87,0.45
106,F,Fledgling,7/30/19 12:59,44.79,11.69,921.74,0.3,0.58,0.3
106,F,Fledgling,7/30/19 13:00,45.31,12.72,928.79,1.17,0.56,1.17
106,F,Fledgling,7/30/19 13:00,51.2,13.1,925.11,-0.73,0.38,0.73
106,F,Fledgling,7/30/19 13:04,24.05,6.95,321.07,1.44,2.51,1.44
106,F,Fledgling,7/30/19 13:04,31.55,7.73,328.59,1.25,1.28,1.25
106,F,Fledgling,7/30/19 13:04,32.48,1.96,320.59,-1.59,2.09,1.59
106,F,Fledgling,7/30/19 13:04,46.28,11.77,310.07,-2.1,0.57,2.1
106,F,Fledgling,7/30/19 13:05,47.65,12.84,303.27,-1.13,0.46,1.13
106,F,Fledgling,7/30/19 13:05,47.35,13.08,306.07,0.55,0.06,0.55
106,F,Fledgling,7/30/19 13:05,41.05,11.82,307.58,0.25,0.005858081,0.25
106,F,Fledgling,7/30/19 13:05,46.87,13.07,293.78,-2.76,0.23,2.76
106,F,Fledgling,7/30/19 13:05,44.96,11.97,280.61,-2.63,0.27,2.63
106,F,Fledgling,7/30/19 13:05,61.78,14.85,257.7,-3.81,0.003682652,3.81
